Variable / Field Name,Form Name,Section Header,,Item Header,,Field Label,"Choices, Calculations, OR Slider Labels",Field Type,,,Text Validation Min,Text Validation Max,,,Form Display Name
731,qr41,This child stands out as different from other children of his/her age in the following way:,This child stands out as different from other children of his/her age in the following way:,,,"has clumsy, ill coordinated, ungainly, awkward movements or gestures","0=No, 1=Somewhat, 2=Yes",1,1,0,n/a,n/a,,,Autism Spectrum Screening Questionnaire
732,qr41,This child stands out as different from other children of his/her age in the following way:,This child stands out as different from other children of his/her age in the following way:,,,has involuntary face or body movements (i.e. any tics?),"0=No, 1=Somewhat, 2=Yes",1,1,0,n/a,n/a,,,Autism Spectrum Screening Questionnaire
733,qr41,This child stands out as different from other children of his/her age in the following way:,This child stands out as different from other children of his/her age in the following way:,,,has difficulties in completing simple daily activities because of compulsory repetition of certain actions or thoughts (i.e. any habits that s/he just has to do?),"0=No, 1=Somewhat, 2=Yes",1,1,0,n/a,n/a,,,Autism Spectrum Screening Questionnaire
734,qr41,This child stands out as different from other children of his/her age in the following way:,This child stands out as different from other children of his/her age in the following way:,,,"has special routines: insists on no change (i.e. may need to have exactly the same change; troubles with even the slightest change in his/her environment, or routines or activities)","0=No, 1=Somewhat, 2=Yes",1,1,0,n/a,n/a,,,Autism Spectrum Screening Questionnaire
735,qr41,This child stands out as different from other children of his/her age in the following way:,This child stands out as different from other children of his/her age in the following way:,,,shows idiosyncratic attachment to objects (i.e. may get strangely attached to objects as if they were people),"0=No, 1=Somewhat, 2=Yes",1,1,0,n/a,n/a,,,Autism Spectrum Screening Questionnaire
736,qr41,This child stands out as different from other children of his/her age in the following way:,This child stands out as different from other children of his/her age in the following way:,,,is bullied by other children,"0=No, 1=Somewhat, 2=Yes",1,1,0,n/a,n/a,,,Autism Spectrum Screening Questionnaire
737,qr41,This child stands out as different from other children of his/her age in the following way:,This child stands out as different from other children of his/her age in the following way:,,,has markedly unusual facial expression,"0=No, 1=Somewhat, 2=Yes",1,1,0,n/a,n/a,,,Autism Spectrum Screening Questionnaire
738,qr41,This child stands out as different from other children of his/her age in the following way:,This child stands out as different from other children of his/her age in the following way:,,,has markedly unusual posture,"0=No, 1=Somewhat, 2=Yes",1,1,0,n/a,n/a,,,Autism Spectrum Screening Questionnaire
672,qr42,"Thank you for taking the time to complete this questionnaire. Please answer each question by selecting yes or no. A few questions ask about several related types of behavior; please circle yes if any of these behaviors were present during the past 3 months. Although you may be uncertain about whether some behaviors were present or not, please answer yes or no to every question on the basis of what you think.","Thank you for taking the time to complete this questionnaire. Please answer each question by selecting yes or no. A few questions ask about several related types of behavior; please select yes if any of these behaviors were present during the past 3 months. Although you may be uncertain about whether some behaviors were present or not, please answer yes or no to every question on the basis of what you think.",,,"Is she/he now able to talk using short phrases or sentences? If no, skip to question 8.","0= No, 1= Yes",1,2,n/a,n/a,n/a,,,Social Communication Questionnaire
673,qr42,"Thank you for taking the time to complete this questionnaire. Please answer each question by selecting yes or no. A few questions ask about several related types of behavior; please circle yes if any of these behaviors were present during the past 3 months. Although you may be uncertain about whether some behaviors were present or not, please answer yes or no to every question on the basis of what you think.","Thank you for taking the time to complete this questionnaire. Please answer each question by selecting yes or no. A few questions ask about several related types of behavior; please select yes if any of these behaviors were present during the past 3 months. Although you may be uncertain about whether some behaviors were present or not, please answer yes or no to every question on the basis of what you think.",,,"Do you have a to and fro ""conversation"" with her/him that involves taking turns or building on what you have said?","0= No, 1= Yes",1,2,n/a,n/a,n/a,,,Social Communication Questionnaire
674,qr42,"Thank you for taking the time to complete this questionnaire. Please answer each question by selecting yes or no. A few questions ask about several related types of behavior; please circle yes if any of these behaviors were present during the past 3 months. Although you may be uncertain about whether some behaviors were present or not, please answer yes or no to every question on the basis of what you think.","Thank you for taking the time to complete this questionnaire. Please answer each question by selecting yes or no. A few questions ask about several related types of behavior; please select yes if any of these behaviors were present during the past 3 months. Although you may be uncertain about whether some behaviors were present or not, please answer yes or no to every question on the basis of what you think.",,,Does she/he ever use odd phrases or say the same thing over and over in almost exactly the same way (either phrases that she/he hears other people use or ones that she/he makes up?,"0= No, 1= Yes",1,2,n/a,n/a,n/a,,,Social Communication Questionnaire
675,qr42,"Thank you for taking the time to complete this questionnaire. Please answer each question by selecting yes or no. A few questions ask about several related types of behavior; please circle yes if any of these behaviors were present during the past 3 months. Although you may be uncertain about whether some behaviors were present or not, please answer yes or no to every question on the basis of what you think.","Thank you for taking the time to complete this questionnaire. Please answer each question by selecting yes or no. A few questions ask about several related types of behavior; please select yes if any of these behaviors were present during the past 3 months. Although you may be uncertain about whether some behaviors were present or not, please answer yes or no to every question on the basis of what you think.",,,"Does she/he ever use socially inappropriate questions or statements? For example, does she/he ever regularly ask personal questions or make personal comments at awkward times?","0= No, 1= Yes",1,2,n/a,n/a,n/a,,,Social Communication Questionnaire
676,qr42,"Thank you for taking the time to complete this questionnaire. Please answer each question by selecting yes or no. A few questions ask about several related types of behavior; please circle yes if any of these behaviors were present during the past 3 months. Although you may be uncertain about whether some behaviors were present or not, please answer yes or no to every question on the basis of what you think.","Thank you for taking the time to complete this questionnaire. Please answer each question by selecting yes or no. A few questions ask about several related types of behavior; please select yes if any of these behaviors were present during the past 3 months. Although you may be uncertain about whether some behaviors were present or not, please answer yes or no to every question on the basis of what you think.",,,"Does she/he ever get her/his pronouns mixed up (e.g., saying you or she/he for I)?","0= No, 1= Yes",1,2,n/a,n/a,n/a,,,Social Communication Questionnaire
677,qr42,"Thank you for taking the time to complete this questionnaire. Please answer each question by selecting yes or no. A few questions ask about several related types of behavior; please circle yes if any of these behaviors were present during the past 3 months. Although you may be uncertain about whether some behaviors were present or not, please answer yes or no to every question on the basis of what you think.","Thank you for taking the time to complete this questionnaire. Please answer each question by selecting yes or no. A few questions ask about several related types of behavior; please select yes if any of these behaviors were present during the past 3 months. Although you may be uncertain about whether some behaviors were present or not, please answer yes or no to every question on the basis of what you think.",,,"Does she/he ever use words that she/he seems to have invented or made up her/himself; put things in odd, indirect ways; or use metaphorical ways of saying things (e.g., saying hot rain for steam)?","0= No, 1= Yes",1,2,n/a,n/a,n/a,,,Social Communication Questionnaire
678,qr42,"Thank you for taking the time to complete this questionnaire. Please answer each question by selecting yes or no. A few questions ask about several related types of behavior; please select if any of these behaviors were present during the past 3 months. Although you may be uncertain about whether some behaviors were present or not, please answer yes or no to every question on the basis of what you think.","Thank you for taking the time to complete this questionnaire. Please answer each question by selecting yes or no. A few questions ask about several related types of behavior; please select yes if any of these behaviors were present during the past 3 months. Although you may be uncertain about whether some behaviors were present or not, please answer yes or no to every question on the basis of what you think.",,,Does she/he ever say the same thing over and over in exactly the same way or insist that you say the same thing over and over again?,"0= No, 1= Yes",1,2,n/a,n/a,n/a,,,Social Communication Questionnaire
679,qr42,"Thank you for taking the time to complete this questionnaire. Please answer each question by selecting yes or no. A few questions ask about several related types of behavior; please circle yes if any of these behaviors were present during the past 3 months. Although you may be uncertain about whether some behaviors were present or not, please answer yes or no to every question on the basis of what you think.","Thank you for taking the time to complete this questionnaire. Please answer each question by selecting yes or no. A few questions ask about several related types of behavior; please select yes if any of these behaviors were present during the past 3 months. Although you may be uncertain about whether some behaviors were present or not, please answer yes or no to every question on the basis of what you think.",,,Does she/he ever have things that she/he seems to have to do in a very particular way or order or rituals that she/he insists that you go through?,"0= No, 1= Yes",1,2,n/a,n/a,n/a,,,Social Communication Questionnaire
680,qr42,"Thank you for taking the time to complete this questionnaire. Please answer each question by selecting yes or no. A few questions ask about several related types of behavior; please select if any of these behaviors were present during the past 3 months. Although you may be uncertain about whether some behaviors were present or not, please answer yes or no to every question on the basis of what you think.","Thank you for taking the time to complete this questionnaire. Please answer each question by selecting yes or no. A few questions ask about several related types of behavior; please select yes if any of these behaviors were present during the past 3 months. Although you may be uncertain about whether some behaviors were present or not, please answer yes or no to every question on the basis of what you think.",,,"Does her/his facial expression usually seem appropriate to the particular situation, as far as you can tell?","0= No, 1= Yes",1,2,n/a,n/a,n/a,,,Social Communication Questionnaire
681,qr42,"Thank you for taking the time to complete this questionnaire. Please answer each question by selecting yes or no. A few questions ask about several related types of behavior; please circle yes if any of these behaviors were present during the past 3 months. Although you may be uncertain about whether some behaviors were present or not, please answer yes or no to every question on the basis of what you think.","Thank you for taking the time to complete this questionnaire. Please answer each question by selecting yes or no. A few questions ask about several related types of behavior; please select yes if any of these behaviors were present during the past 3 months. Although you may be uncertain about whether some behaviors were present or not, please answer yes or no to every question on the basis of what you think.",,,"Does she/he ever use your hand like a tool or as if it were part of her/his own body (e.g., pointing with your finger or putting your hand on a doorknob to get you to open the door?)","0= No, 1= Yes",1,2,n/a,n/a,n/a,,,Social Communication Questionnaire
682,qr42,"Thank you for taking the time to complete this questionnaire. Please answer each question by selecting yes or no. A few questions ask about several related types of behavior; please circle yes if any of these behaviors were present during the past 3 months. Although you may be uncertain about whether some behaviors were present or not, please answer yes or no to every question on the basis of what you think.","Thank you for taking the time to complete this questionnaire. Please answer each question by selecting yes or no. A few questions ask about several related types of behavior; please select yes if any of these behaviors were present during the past 3 months. Although you may be uncertain about whether some behaviors were present or not, please answer yes or no to every question on the basis of what you think.",,,"Does she/he ever have any interests that preoccupy her/him and might seem off to other people (e.g., traffic lights, drainpipes, or timetables?)","0= No, 1= Yes",1,2,n/a,n/a,n/a,,,Social Communication Questionnaire
683,qr42,"Thank you for taking the time to complete this questionnaire. Please answer each question by selecting yes or no. A few questions ask about several related types of behavior; please circle yes if any of these behaviors were present during the past 3 months. Although you may be uncertain about whether some behaviors were present or not, please answer yes or no to every question on the basis of what you think.","Thank you for taking the time to complete this questionnaire. Please answer each question by selecting yes or no. A few questions ask about several related types of behavior; please select yes if any of these behaviors were present during the past 3 months. Although you may be uncertain about whether some behaviors were present or not, please answer yes or no to every question on the basis of what you think.",,,"Does she/he ever seem to be more interested in parts of a toy or an object (e.g., spinning the wheels of a car), rather than in using the object as it was intended?","0= No, 1= Yes",1,2,n/a,n/a,n/a,,,Social Communication Questionnaire
684,qr42,"Thank you for taking the time to complete this questionnaire. Please answer each question by selecting yes or no. A few questions ask about several related types of behavior; please circle yes if any of these behaviors were present during the past 3 months. Although you may be uncertain about whether some behaviors were present or not, please answer yes or no to every question on the basis of what you think.","Thank you for taking the time to complete this questionnaire. Please answer each question by selecting yes or no. A few questions ask about several related types of behavior; please select yes if any of these behaviors were present during the past 3 months. Although you may be uncertain about whether some behaviors were present or not, please answer yes or no to every question on the basis of what you think.",,,"Does she/he ever have any special interests that are unusual in their intensity but otherwise appropriate for her/his age and peer group (e.g., trains or dinosaurs)?","0= No, 1= Yes",1,2,n/a,n/a,n/a,,,Social Communication Questionnaire
685,qr42,"Thank you for taking the time to complete this questionnaire. Please answer each question by selecting yes or no. A few questions ask about several related types of behavior; please circle yes if any of these behaviors were present during the past 3 months. Although you may be uncertain about whether some behaviors were present or not, please answer yes or no to every question on the basis of what you think.","Thank you for taking the time to complete this questionnaire. Please answer each question by selecting yes or no. A few questions ask about several related types of behavior; please select yes if any of these behaviors were present during the past 3 months. Although you may be uncertain about whether some behaviors were present or not, please answer yes or no to every question on the basis of what you think.",,,"Does she/he ever seem to be unusually interested in the sight, feel, sound, taste, or smell of things or people?","0= No, 1= Yes",1,2,n/a,n/a,n/a,,,Social Communication Questionnaire
686,qr42,"Thank you for taking the time to complete this questionnaire. Please answer each question by selecting yes or no. A few questions ask about several related types of behavior; please circle yes if any of these behaviors were present during the past 3 months. Although you may be uncertain about whether some behaviors were present or not, please answer yes or no to every question on the basis of what you think.","Thank you for taking the time to complete this questionnaire. Please answer each question by selecting yes or no. A few questions ask about several related types of behavior; please select yes if any of these behaviors were present during the past 3 months. Although you may be uncertain about whether some behaviors were present or not, please answer yes or no to every question on the basis of what you think.",,,"Does she/he ever have any mannerisms or odd ways of moving her/his hands or fingers, such as flapping or moving her/his fingers in front or her/his eyes?","0= No, 1= Yes",1,2,n/a,n/a,n/a,,,Social Communication Questionnaire
687,qr42,"Thank you for taking the time to complete this questionnaire. Please answer each question by selecting yes or no. A few questions ask about several related types of behavior; please circle yes if any of these behaviors were present during the past 3 months. Although you may be uncertain about whether some behaviors were present or not, please answer yes or no to every question on the basis of what you think.","Thank you for taking the time to complete this questionnaire. Please answer each question by selecting yes or no. A few questions ask about several related types of behavior; please select yes if any of these behaviors were present during the past 3 months. Although you may be uncertain about whether some behaviors were present or not, please answer yes or no to every question on the basis of what you think.",,,"Does she/he ever have any complicated movements of her/his whole body, such as spinning or repeatedly bouncing up and down?","0= No, 1= Yes",1,2,n/a,n/a,n/a,,,Social Communication Questionnaire
688,qr42,"Thank you for taking the time to complete this questionnaire. Please answer each question by selecting yes or no. A few questions ask about several related types of behavior; please circle yes if any of these behaviors were present during the past 3 months. Although you may be uncertain about whether some behaviors were present or not, please answer yes or no to every question on the basis of what you think.","Thank you for taking the time to complete this questionnaire. Please answer each question by selecting yes or no. A few questions ask about several related types of behavior; please select yes if any of these behaviors were present during the past 3 months. Although you may be uncertain about whether some behaviors were present or not, please answer yes or no to every question on the basis of what you think.",,,"Does she/he ever injure her/himself deliberately, such as by biting her/his arm or banging her/his head?","0= No, 1= Yes",1,2,n/a,n/a,n/a,,,Social Communication Questionnaire
689,qr42,"Thank you for taking the time to complete this questionnaire. Please answer each question by selecting yes or no. A few questions ask about several related types of behavior; please circle yes if any of these behaviors were present during the past 3 months. Although you may be uncertain about whether some behaviors were present or not, please answer yes or no to every question on the basis of what you think.","Thank you for taking the time to complete this questionnaire. Please answer each question by selecting yes or no. A few questions ask about several related types of behavior; please select yes if any of these behaviors were present during the past 3 months. Although you may be uncertain about whether some behaviors were present or not, please answer yes or no to every question on the basis of what you think.",,,Does she/he ever have any objects (other than a soft toy or comfort blanket) that she/he has to carry around?,"0= No, 1= Yes",1,2,n/a,n/a,n/a,,,Social Communication Questionnaire
690,qr42,"Thank you for taking the time to complete this questionnaire. Please answer each question by selecting yes or no. A few questions ask about several related types of behavior; please circle yes if any of these behaviors were present during the past 3 months. Although you may be uncertain about whether some behaviors were present or not, please answer yes or no to every question on the basis of what you think.","Thank you for taking the time to complete this questionnaire. Please answer each question by selecting yes or no. A few questions ask about several related types of behavior; please select yes if any of these behaviors were present during the past 3 months. Although you may be uncertain about whether some behaviors were present or not, please answer yes or no to every question on the basis of what you think.",,,Does she/he have any particular friends or a best friend?,"0= No, 1= Yes",1,2,n/a,n/a,n/a,,,Social Communication Questionnaire
691,qr42,"Thank you for taking the time to complete this questionnaire. Please answer each question by selecting yes or no. A few questions ask about several related types of behavior; please circle yes if any of these behaviors were present during the past 3 months. Although you may be uncertain about whether some behaviors were present or not, please answer yes or no to every question on the basis of what you think.","Thank you for taking the time to complete this questionnaire. Please answer each question by selecting yes or no. A few questions ask about several related types of behavior; please select yes if any of these behaviors were present during the past 3 months. Although you may be uncertain about whether some behaviors were present or not, please answer yes or no to every question on the basis of what you think.",,,Does she/he ever talk with you just to be friendly (rather than to get something)?,"0= No, 1= Yes",1,2,n/a,n/a,n/a,,,Social Communication Questionnaire
692,qr42,"Thank you for taking the time to complete this questionnaire. Please answer each question by selecting yes or no. A few questions ask about several related types of behavior; please circle yes if any of these behaviors were present during the past 3 months. Although you may be uncertain about whether some behaviors were present or not, please answer yes or no to every question on the basis of what you think.","Thank you for taking the time to complete this questionnaire. Please answer each question by selecting yes or no. A few questions ask about several related types of behavior; please select yes if any of these behaviors were present during the past 3 months. Although you may be uncertain about whether some behaviors were present or not, please answer yes or no to every question on the basis of what you think.",,,"Does she/he ever spontaneously copy you (or other people) or what you are doing (such as vacuuming, gardening, or mending things)?","0= No, 1= Yes",1,2,n/a,n/a,n/a,,,Social Communication Questionnaire
693,qr42,"Thank you for taking the time to complete this questionnaire. Please answer each question by selecting yes or no. A few questions ask about several related types of behavior; please circle yes if any of these behaviors were present during the past 3 months. Although you may be uncertain about whether some behaviors were present or not, please answer yes or no to every question on the basis of what you think.","Thank you for taking the time to complete this questionnaire. Please answer each question by selecting yes or no. A few questions ask about several related types of behavior; please select yes if any of these behaviors were present during the past 3 months. Although you may be uncertain about whether some behaviors were present or not, please answer yes or no to every question on the basis of what you think.",,,Does she/he ever spontaneously point at things around her/him just to show you things (not because she/he wants them)?,"0= No, 1= Yes",1,2,n/a,n/a,n/a,,,Social Communication Questionnaire
694,qr42,"Thank you for taking the time to complete this questionnaire. Please answer each question by selecting yes or no. A few questions ask about several related types of behavior; please circle yes if any of these behaviors were present during the past 3 months. Although you may be uncertain about whether some behaviors were present or not, please answer yes or no to every question on the basis of what you think.","Thank you for taking the time to complete this questionnaire. Please answer each question by selecting yes or no. A few questions ask about several related types of behavior; please select yes if any of these behaviors were present during the past 3 months. Although you may be uncertain about whether some behaviors were present or not, please answer yes or no to every question on the basis of what you think.",,,"Does she/he ever use gestures, other than pointing or pulling your hand, to let you know what she/he wants?","0= No, 1= Yes",1,2,n/a,n/a,n/a,,,Social Communication Questionnaire
695,qr42,"Thank you for taking the time to complete this questionnaire. Please answer each question by selecting yes or no. A few questions ask about several related types of behavior; please circle yes if any of these behaviors were present during the past 3 months. Although you may be uncertain about whether some behaviors were present or not, please answer yes or no to every question on the basis of what you think.","Thank you for taking the time to complete this questionnaire. Please answer each question by selecting yes or no. A few questions ask about several related types of behavior; please select yes if any of these behaviors were present during the past 3 months. Although you may be uncertain about whether some behaviors were present or not, please answer yes or no to every question on the basis of what you think.",,,Does she/he nod her/his head to indicate yes?,"0= No, 1= Yes",1,2,n/a,n/a,n/a,,,Social Communication Questionnaire
696,qr42,"Thank you for taking the time to complete this questionnaire. Please answer each question by selecting yes or no. A few questions ask about several related types of behavior; please circle yes if any of these behaviors were present during the past 3 months. Although you may be uncertain about whether some behaviors were present or not, please answer yes or no to every question on the basis of what you think.","Thank you for taking the time to complete this questionnaire. Please answer each question by selecting yes or no. A few questions ask about several related types of behavior; please select yes if any of these behaviors were present during the past 3 months. Although you may be uncertain about whether some behaviors were present or not, please answer yes or no to every question on the basis of what you think.",,,Does she/he shake her/his head to indicate no?,"0= No, 1= Yes",1,2,n/a,n/a,n/a,,,Social Communication Questionnaire
697,qr42,"Thank you for taking the time to complete this questionnaire. Please answer each question by selecting yes or no. A few questions ask about several related types of behavior; please circle yes if any of these behaviors were present during the past 3 months. Although you may be uncertain about whether some behaviors were present or not, please answer yes or no to every question on the basis of what you think.","Thank you for taking the time to complete this questionnaire. Please answer each question by selecting yes or no. A few questions ask about several related types of behavior; please select yes if any of these behaviors were present during the past 3 months. Although you may be uncertain about whether some behaviors were present or not, please answer yes or no to every question on the basis of what you think.",,,Does she/he usually look at you directly in the face when doing things with you or talking with you?,"0= No, 1= Yes",1,2,n/a,n/a,n/a,,,Social Communication Questionnaire
698,qr42,"Thank you for taking the time to complete this questionnaire. Please answer each question by selecting yes or no. A few questions ask about several related types of behavior; please circle yes if any of these behaviors were present during the past 3 months. Although you may be uncertain about whether some behaviors were present or not, please answer yes or no to every question on the basis of what you think.","Thank you for taking the time to complete this questionnaire. Please answer each question by selecting yes or no. A few questions ask about several related types of behavior; please select yes if any of these behaviors were present during the past 3 months. Although you may be uncertain about whether some behaviors were present or not, please answer yes or no to every question on the basis of what you think.",,,Does she/he smile back if someone smiles at her/him?,"0= No, 1= Yes",1,2,n/a,n/a,n/a,,,Social Communication Questionnaire
699,qr42,"Thank you for taking the time to complete this questionnaire. Please answer each question by selecting yes or no. A few questions ask about several related types of behavior; please circle yes if any of these behaviors were present during the past 3 months. Although you may be uncertain about whether some behaviors were present or not, please answer yes or no to every question on the basis of what you think.","Thank you for taking the time to complete this questionnaire. Please answer each question by selecting yes or no. A few questions ask about several related types of behavior; please select yes if any of these behaviors were present during the past 3 months. Although you may be uncertain about whether some behaviors were present or not, please answer yes or no to every question on the basis of what you think.",,,Does she/he ever show you things that interest her/him to engage your attention?,"0= No, 1= Yes",1,2,n/a,n/a,n/a,,,Social Communication Questionnaire
700,qr42,"Thank you for taking the time to complete this questionnaire. Please answer each question by selecting yes or no. A few questions ask about several related types of behavior; please circle yes if any of these behaviors were present during the past 3 months. Although you may be uncertain about whether some behaviors were present or not, please answer yes or no to every question on the basis of what you think.","Thank you for taking the time to complete this questionnaire. Please answer each question by selecting yes or no. A few questions ask about several related types of behavior; please select yes if any of these behaviors were present during the past 3 months. Although you may be uncertain about whether some behaviors were present or not, please answer yes or no to every question on the basis of what you think.",,,Does she/he ever offer to share things other than food with you?,"0= No, 1= Yes",1,2,n/a,n/a,n/a,,,Social Communication Questionnaire
701,qr42,"Thank you for taking the time to complete this questionnaire. Please answer each question by selecting yes or no. A few questions ask about several related types of behavior; please circle yes if any of these behaviors were present during the past 3 months. Although you may be uncertain about whether some behaviors were present or not, please answer yes or no to every question on the basis of what you think.","Thank you for taking the time to complete this questionnaire. Please answer each question by selecting yes or no. A few questions ask about several related types of behavior; please select yes if any of these behaviors were present during the past 3 months. Although you may be uncertain about whether some behaviors were present or not, please answer yes or no to every question on the basis of what you think.",,,Does she/he ever seem to want you to join in her/his enjoyment of something?,"0= No, 1= Yes",1,2,n/a,n/a,n/a,,,Social Communication Questionnaire
702,qr42,"Thank you for taking the time to complete this questionnaire. Please answer each question by selecting yes or no. A few questions ask about several related types of behavior; please circle yes if any of these behaviors were present during the past 3 months. Although you may be uncertain about whether some behaviors were present or not, please answer yes or no to every question on the basis of what you think.","Thank you for taking the time to complete this questionnaire. Please answer each question by selecting yes or no. A few questions ask about several related types of behavior; please select yes if any of these behaviors were present during the past 3 months. Although you may be uncertain about whether some behaviors were present or not, please answer yes or no to every question on the basis of what you think.",,,Does she/he ever try to comfort you if you are sad or hurt?,"0= No, 1= Yes",1,2,n/a,n/a,n/a,,,Social Communication Questionnaire
703,qr42,"Thank you for taking the time to complete this questionnaire. Please answer each question by selecting yes or no. A few questions ask about several related types of behavior; please circle yes if any of these behaviors were present during the past 3 months. Although you may be uncertain about whether some behaviors were present or not, please answer yes or no to every question on the basis of what you think.","Thank you for taking the time to complete this questionnaire. Please answer each question by selecting yes or no. A few questions ask about several related types of behavior; please select yes if any of these behaviors were present during the past 3 months. Although you may be uncertain about whether some behaviors were present or not, please answer yes or no to every question on the basis of what you think.",,,"If she/he wants something or wants help, does she/he look at you and use gestures with sounds or words to get your attention?","0= No, 1= Yes",1,2,n/a,n/a,n/a,,,Social Communication Questionnaire
704,qr42,"Thank you for taking the time to complete this questionnaire. Please answer each question by selecting yes or no. A few questions ask about several related types of behavior; please circle yes if any of these behaviors were present during the past 3 months. Although you may be uncertain about whether some behaviors were present or not, please answer yes or no to every question on the basis of what you think.","Thank you for taking the time to complete this questionnaire. Please answer each question by selecting yes or no. A few questions ask about several related types of behavior; please select yes if any of these behaviors were present during the past 3 months. Although you may be uncertain about whether some behaviors were present or not, please answer yes or no to every question on the basis of what you think.",,,Does she/he show a normal range of facial expressions?,"0= No, 1= Yes",1,2,n/a,n/a,n/a,,,Social Communication Questionnaire
705,qr42,"Thank you for taking the time to complete this questionnaire. Please answer each question by selecting yes or no. A few questions ask about several related types of behavior; please circle yes if any of these behaviors were present during the past 3 months. Although you may be uncertain about whether some behaviors were present or not, please answer yes or no to every question on the basis of what you think.","Thank you for taking the time to complete this questionnaire. Please answer each question by selecting yes or no. A few questions ask about several related types of behavior; please select yes if any of these behaviors were present during the past 3 months. Although you may be uncertain about whether some behaviors were present or not, please answer yes or no to every question on the basis of what you think.",,,"Does she/he ever spontaenously join in and try to copy the actions in social games, such as The Mulberry Bush or London Bridge is Falling Down?","0= No, 1= Yes",1,2,n/a,n/a,n/a,,,Social Communication Questionnaire
706,qr42,"Thank you for taking the time to complete this questionnaire. Please answer each question by selecting yes or no. A few questions ask about several related types of behavior; please circle yes if any of these behaviors were present during the past 3 months. Although you may be uncertain about whether some behaviors were present or not, please answer yes or no to every question on the basis of what you think.","Thank you for taking the time to complete this questionnaire. Please answer each question by selecting yes or no. A few questions ask about several related types of behavior; please select yes if any of these behaviors were present during the past 3 months. Although you may be uncertain about whether some behaviors were present or not, please answer yes or no to every question on the basis of what you think.",,,Does she/he play any pretend or make-believe games?,"0= No, 1= Yes",1,2,n/a,n/a,n/a,,,Social Communication Questionnaire
707,qr42,"Thank you for taking the time to complete this questionnaire. Please answer each question by selecting yes or no. A few questions ask about several related types of behavior; please circle yes if any of these behaviors were present during the past 3 months. Although you may be uncertain about whether some behaviors were present or not, please answer yes or no to every question on the basis of what you think.","Thank you for taking the time to complete this questionnaire. Please answer each question by selecting yes or no. A few questions ask about several related types of behavior; please select yes if any of these behaviors were present during the past 3 months. Although you may be uncertain about whether some behaviors were present or not, please answer yes or no to every question on the basis of what you think.",,,Does she/he seem interested in other children of approximately the same age whom she/he does not know?,"0= No, 1= Yes",1,2,n/a,n/a,n/a,,,Social Communication Questionnaire
708,qr42,"Thank you for taking the time to complete this questionnaire. Please answer each question by selecting yes or no. A few questions ask about several related types of behavior; please circle yes if any of these behaviors were present during the past 3 months. Although you may be uncertain about whether some behaviors were present or not, please answer yes or no to every question on the basis of what you think.","Thank you for taking the time to complete this questionnaire. Please answer each question by selecting yes or no. A few questions ask about several related types of behavior; please select yes if any of these behaviors were present during the past 3 months. Although you may be uncertain about whether some behaviors were present or not, please answer yes or no to every question on the basis of what you think.",,,Does she/he respond positively when another child approaches her/him?,"0= No, 1= Yes",1,2,n/a,n/a,n/a,,,Social Communication Questionnaire
709,qr42,"Thank you for taking the time to complete this questionnaire. Please answer each question by selecting yes or no. A few questions ask about several related types of behavior; please circle yes if any of these behaviors were present during the past 3 months. Although you may be uncertain about whether some behaviors were present or not, please answer yes or no to every question on the basis of what you think.","Thank you for taking the time to complete this questionnaire. Please answer each question by selecting yes or no. A few questions ask about several related types of behavior; please select yes if any of these behaviors were present during the past 3 months. Although you may be uncertain about whether some behaviors were present or not, please answer yes or no to every question on the basis of what you think.",,,"If you come into a room and start talkking to her/him without calling her/his name, does she/he usually look up and pay attention to you?","0= No, 1= Yes",1,2,n/a,n/a,n/a,,,Social Communication Questionnaire
710,qr42,"Thank you for taking the time to complete this questionnaire. Please answer each question by selecting yes or no. A few questions ask about several related types of behavior; please circle yes if any of these behaviors were present during the past 3 months. Although you may be uncertain about whether some behaviors were present or not, please answer yes or no to every question on the basis of what you think.","Thank you for taking the time to complete this questionnaire. Please answer each question by selecting yes or no. A few questions ask about several related types of behavior; please select yes if any of these behaviors were present during the past 3 months. Although you may be uncertain about whether some behaviors were present or not, please answer yes or no to every question on the basis of what you think.",,,Does she/he ever play imaginative games with another child in such a way that you can tell that each child understands what the other is pretending?,"0= No, 1= Yes",1,2,n/a,n/a,n/a,,,Social Communication Questionnaire
711,qr42,"Thank you for taking the time to complete this questionnaire. Please answer each question by selecting yes or no. A few questions ask about several related types of behavior; please circle yes if any of these behaviors were present during the past 3 months. Although you may be uncertain about whether some behaviors were present or not, please answer yes or no to every question on the basis of what you think.","Thank you for taking the time to complete this questionnaire. Please answer each question by selecting yes or no. A few questions ask about several related types of behavior; please select yes if any of these behaviors were present during the past 3 months. Although you may be uncertain about whether some behaviors were present or not, please answer yes or no to every question on the basis of what you think.",,,"Does she/he play cooperatively in games that need some form of joining in with a group of other children, such as hide-and-seek or ball games?","0= No, 1= Yes",1,2,n/a,n/a,n/a,,,Social Communication Questionnaire
629,qr96,"For each item, please mark the box for Not True, Somewhat True or Certainly True. It would help us if you answered all items as best you can even if you are not absolutely certain. Please give your answers on the basis of your child's behavior over the last six months.","For each item, please select the option for Not True, Somewhat True, Certainly True.",,,Considerate of other people's feelings,"0=Not True, 1=Somewhat True, 2=Certainly True",1,1,0,0,oo,,,Strengths and Difficulties Questionnaire
