Variable / Field Name,Form Name,Section Header,,Item Header,,Field Label,"Choices, Calculations, OR Slider Labels",Field Type,,,Text Validation Min,Text Validation Max,,,Form Display Name
944,qr50,"The following area number of statements about your family. Please rate each item to show how often it TYPICALLY occurs in your home. If your dad or mom is not currently living at home with you, then skip the questions that ask about that person. The possible answers are NEVER, ALMOST NEVER, SOMETMES, OFTEN and ALWAYS. PLEASE ANSWER ALL ITEMS.","The following area number of statements about your family. Please rate each item to show how often it TYPICALLY occurs in your home. If your dad or mom is not currently living at home with you, then skip the questions that ask about that person. The possible answers are NEVER, ALMOST NEVER, SOMETMES, OFTEN and ALWAYS. PLEASE ANSWER ALL ITEMS.",,,Your parents leave the house and don't tell you where they are going,"1=Never, 2=Almost Never, 3=Sometimes, 4=Often, 5=Always",1,1,1,oo,5,,,50
945,qr50,"The following area number of statements about your family. Please rate each item to show how often it TYPICALLY occurs in your home. If your dad or mom is not currently living at home with you, then skip the questions that ask about that person. The possible answers are NEVER, ALMOST NEVER, SOMETMES, OFTEN and ALWAYS. PLEASE ANSWER ALL ITEMS.","The following area number of statements about your family. Please rate each item to show how often it TYPICALLY occurs in your home. If your dad or mom is not currently living at home with you, then skip the questions that ask about that person. The possible answers are NEVER, ALMOST NEVER, SOMETMES, OFTEN and ALWAYS. PLEASE ANSWER ALL ITEMS.",,,You come home from school more than an hour past the time your parents expect you to be home,"1=Never, 2=Almost Never, 3=Sometimes, 4=Often, 5=Always",1,1,1,oo,5,,,50
946,qr50,"The following area number of statements about your family. Please rate each item to show how often it TYPICALLY occurs in your home. If your dad or mom is not currently living at home with you, then skip the questions that ask about that person. The possible answers are NEVER, ALMOST NEVER, SOMETMES, OFTEN and ALWAYS. PLEASE ANSWER ALL ITEMS.","The following area number of statements about your family. Please rate each item to show how often it TYPICALLY occurs in your home. If your dad or mom is not currently living at home with you, then skip the questions that ask about that person. The possible answers are NEVER, ALMOST NEVER, SOMETMES, OFTEN and ALWAYS. PLEASE ANSWER ALL ITEMS.",,,The punishment your parents give depends on their mood,"1=Never, 2=Almost Never, 3=Sometimes, 4=Often, 5=Always",1,1,1,oo,5,,,50
947,qr50,"The following area number of statements about your family. Please rate each item to show how often it TYPICALLY occurs in your home. If your dad or mom is not currently living at home with you, then skip the questions that ask about that person. The possible answers are NEVER, ALMOST NEVER, SOMETMES, OFTEN and ALWAYS. PLEASE ANSWER ALL ITEMS.","The following area number of statements about your family. Please rate each item to show how often it TYPICALLY occurs in your home. If your dad or mom is not currently living at home with you, then skip the questions that ask about that person. The possible answers are NEVER, ALMOST NEVER, SOMETMES, OFTEN and ALWAYS. PLEASE ANSWER ALL ITEMS.",,,You are at home without an adult being with you,"1=Never, 2=Almost Never, 3=Sometimes, 4=Often, 5=Always",1,1,1,oo,5,,,50
948,qr50,"The following area number of statements about your family. Please rate each item to show how often it TYPICALLY occurs in your home. If your dad or mom is not currently living at home with you, then skip the questions that ask about that person. The possible answers are NEVER, ALMOST NEVER, SOMETMES, OFTEN and ALWAYS. PLEASE ANSWER ALL ITEMS.","The following area number of statements about your family. Please rate each item to show how often it TYPICALLY occurs in your home. If your dad or mom is not currently living at home with you, then skip the questions that ask about that person. The possible answers are NEVER, ALMOST NEVER, SOMETMES, OFTEN and ALWAYS. PLEASE ANSWER ALL ITEMS.",,,Your parents spank you with their hand when you have done something wrong,"1=Never, 2=Almost Never, 3=Sometimes, 4=Often, 5=Always",1,1,1,oo,5,,,50
949,qr50,"The following area number of statements about your family. Please rate each item to show how often it TYPICALLY occurs in your home. If your dad or mom is not currently living at home with you, then skip the questions that ask about that person. The possible answers are NEVER, ALMOST NEVER, SOMETMES, OFTEN and ALWAYS. PLEASE ANSWER ALL ITEMS.","The following area number of statements about your family. Please rate each item to show how often it TYPICALLY occurs in your home. If your dad or mom is not currently living at home with you, then skip the questions that ask about that person. The possible answers are NEVER, ALMOST NEVER, SOMETMES, OFTEN and ALWAYS. PLEASE ANSWER ALL ITEMS.",,,Your parents ignore you when you are misbehaving,"1=Never, 2=Almost Never, 3=Sometimes, 4=Often, 5=Always",1,1,1,oo,5,,,50
950,qr50,"The following area number of statements about your family. Please rate each item to show how often it TYPICALLY occurs in your home. If your dad or mom is not currently living at home with you, then skip the questions that ask about that person. The possible answers are NEVER, ALMOST NEVER, SOMETMES, OFTEN and ALWAYS. PLEASE ANSWER ALL ITEMS.","The following area number of statements about your family. Please rate each item to show how often it TYPICALLY occurs in your home. If your dad or mom is not currently living at home with you, then skip the questions that ask about that person. The possible answers are NEVER, ALMOST NEVER, SOMETMES, OFTEN and ALWAYS. PLEASE ANSWER ALL ITEMS.",,,Your parents slap you when you have done something wrong,"1=Never, 2=Almost Never, 3=Sometimes, 4=Often, 5=Always",1,1,1,oo,5,,,50
951,qr50,"The following area number of statements about your family. Please rate each item to show how often it TYPICALLY occurs in your home. If your dad or mom is not currently living at home with you, then skip the questions that ask about that person. The possible answers are NEVER, ALMOST NEVER, SOMETMES, OFTEN and ALWAYS. PLEASE ANSWER ALL ITEMS.","The following area number of statements about your family. Please rate each item to show how often it TYPICALLY occurs in your home. If your dad or mom is not currently living at home with you, then skip the questions that ask about that person. The possible answers are NEVER, ALMOST NEVER, SOMETMES, OFTEN and ALWAYS. PLEASE ANSWER ALL ITEMS.",,,Your parents take away a privilege or money from you as punishment,"1=Never, 2=Almost Never, 3=Sometimes, 4=Often, 5=Always",1,1,1,oo,5,,,50
952,qr50,"The following area number of statements about your family. Please rate each item to show how often it TYPICALLY occurs in your home. If your dad or mom is not currently living at home with you, then skip the questions that ask about that person. The possible answers are NEVER, ALMOST NEVER, SOMETMES, OFTEN and ALWAYS. PLEASE ANSWER ALL ITEMS.","The following area number of statements about your family. Please rate each item to show how often it TYPICALLY occurs in your home. If your dad or mom is not currently living at home with you, then skip the questions that ask about that person. The possible answers are NEVER, ALMOST NEVER, SOMETMES, OFTEN and ALWAYS. PLEASE ANSWER ALL ITEMS.",,,Your parents send you to your room as punishment,"1=Never, 2=Almost Never, 3=Sometimes, 4=Often, 5=Always",1,1,1,oo,5,,,50
953,qr50,"The following area number of statements about your family. Please rate each item to show how often it TYPICALLY occurs in your home. If your dad or mom is not currently living at home with you, then skip the questions that ask about that person. The possible answers are NEVER, ALMOST NEVER, SOMETMES, OFTEN and ALWAYS. PLEASE ANSWER ALL ITEMS.","The following area number of statements about your family. Please rate each item to show how often it TYPICALLY occurs in your home. If your dad or mom is not currently living at home with you, then skip the questions that ask about that person. The possible answers are NEVER, ALMOST NEVER, SOMETMES, OFTEN and ALWAYS. PLEASE ANSWER ALL ITEMS.",,,"Your parents hit you with a belt, switch, or other object when you have done something wrong","1=Never, 2=Almost Never, 3=Sometimes, 4=Often, 5=Always",1,1,1,oo,5,,,50
954,qr50,"The following area number of statements about your family. Please rate each item to show how often it TYPICALLY occurs in your home. If your dad or mom is not currently living at home with you, then skip the questions that ask about that person. The possible answers are NEVER, ALMOST NEVER, SOMETMES, OFTEN and ALWAYS. PLEASE ANSWER ALL ITEMS.","The following area number of statements about your family. Please rate each item to show how often it TYPICALLY occurs in your home. If your dad or mom is not currently living at home with you, then skip the questions that ask about that person. The possible answers are NEVER, ALMOST NEVER, SOMETMES, OFTEN and ALWAYS. PLEASE ANSWER ALL ITEMS.",,,Your parents yell or scream at you when you have done something wrong,"1=Never, 2=Almost Never, 3=Sometimes, 4=Often, 5=Always",1,1,1,oo,5,,,50
955,qr50,"The following area number of statements about your family. Please rate each item to show how often it TYPICALLY occurs in your home. If your dad or mom is not currently living at home with you, then skip the questions that ask about that person. The possible answers are NEVER, ALMOST NEVER, SOMETMES, OFTEN and ALWAYS. PLEASE ANSWER ALL ITEMS.","The following area number of statements about your family. Please rate each item to show how often it TYPICALLY occurs in your home. If your dad or mom is not currently living at home with you, then skip the questions that ask about that person. The possible answers are NEVER, ALMOST NEVER, SOMETMES, OFTEN and ALWAYS. PLEASE ANSWER ALL ITEMS.",,,Your parents calmly explain to you why your behavior was wrong when you misbehave,"1=Never, 2=Almost Never, 3=Sometimes, 4=Often, 5=Always",1,1,1,1,oo,,,50
956,qr50,"The following area number of statements about your family. Please rate each item to show how often it TYPICALLY occurs in your home. If your dad or mom is not currently living at home with you, then skip the questions that ask about that person. The possible answers are NEVER, ALMOST NEVER, SOMETMES, OFTEN and ALWAYS. PLEASE ANSWER ALL ITEMS.","The following area number of statements about your family. Please rate each item to show how often it TYPICALLY occurs in your home. If your dad or mom is not currently living at home with you, then skip the questions that ask about that person. The possible answers are NEVER, ALMOST NEVER, SOMETMES, OFTEN and ALWAYS. PLEASE ANSWER ALL ITEMS.",,,Your parents use time out (make you sit or stand in a corner) as punishment,"1=Never, 2=Almost Never, 3=Sometimes, 4=Often, 5=Always",1,1,1,oo,5,,,50
957,qr50,"The following area number of statements about your family. Please rate each item to show how often it TYPICALLY occurs in your home. If your dad or mom is not currently living at home with you, then skip the questions that ask about that person. The possible answers are NEVER, ALMOST NEVER, SOMETMES, OFTEN and ALWAYS. PLEASE ANSWER ALL ITEMS.","The following area number of statements about your family. Please rate each item to show how often it TYPICALLY occurs in your home. If your dad or mom is not currently living at home with you, then skip the questions that ask about that person. The possible answers are NEVER, ALMOST NEVER, SOMETMES, OFTEN and ALWAYS. PLEASE ANSWER ALL ITEMS.",,,Your parents give you extra chores as punishment,"1=Never, 2=Almost Never, 3=Sometimes, 4=Often, 5=Always",1,1,1,oo,5,,,50
442,qr60,"Think of times that you feel distressed or upset. Select the item that best describes your beliefs about feeling distressed or upset. Please answer regarding your feelings of distress ""in general"", that is, on the average.","Think of times that you feel distressed or upset. Select the item that best describes your beliefs about feeling distressed or upset. Please answer regarding your feelings of distress ""in general"", that is, on the average.",,,Feeling distressed or upset is unbearable to me.,"1=Strongly Disagree, 2=Mildly Disagree, 3=Agree and Disagree Equally, 4=Mildly Agree, 5=Strongly Agree",1,1,1,oo,5,,,60
443,qr60,"Think of times that you feel distressed or upset. Select the item that best describes your beliefs about feeling distressed or upset. Please answer regarding your feelings of distress ""in general"", that is, on the average.","Think of times that you feel distressed or upset. Select the item that best describes your beliefs about feeling distressed or upset. Please answer regarding your feelings of distress ""in general"", that is, on the average.",,,"When I feel distressed or upset, all I can think about is how bad I feel","1=Strongly Disagree, 2=Mildly Disagree, 3=Agree and Disagree Equally, 4=Mildly Agree, 5=Strongly Agree",1,1,1,oo,5,,,60
444,qr60,"Think of times that you feel distressed or upset. Select the item that best describes your beliefs about feeling distressed or upset. Please answer regarding your feelings of distress ""in general"", that is, on the average.","Think of times that you feel distressed or upset. Select the item that best describes your beliefs about feeling distressed or upset. Please answer regarding your feelings of distress ""in general"", that is, on the average.",,,I can’t handle feeling distressed or upset.,"1=Strongly Disagree, 2=Mildly Disagree, 3=Agree and Disagree Equally, 4=Mildly Agree, 5=Strongly Agree",1,1,1,oo,5,,,60
445,qr60,"Think of times that you feel distressed or upset. Select the item that best describes your beliefs about feeling distressed or upset. Please answer regarding your feelings of distress ""in general"", that is, on the average.","Think of times that you feel distressed or upset. Select the item that best describes your beliefs about feeling distressed or upset. Please answer regarding your feelings of distress ""in general"", that is, on the average.",,,My feelings of distress are so intense that they completely take over,"1=Strongly Disagree, 2=Mildly Disagree, 3=Agree and Disagree Equally, 4=Mildly Agree, 5=Strongly Agree",1,1,1,oo,5,,,60
446,qr60,"Think of times that you feel distressed or upset. Select the item that best describes your beliefs about feeling distressed or upset. Please answer regarding your feelings of distress ""in general"", that is, on the average.","Think of times that you feel distressed or upset. Select the item that best describes your beliefs about feeling distressed or upset. Please answer regarding your feelings of distress ""in general"", that is, on the average.",,,There’s nothing worse than feeling distressed or upset,"1=Strongly Disagree, 2=Mildly Disagree, 3=Agree and Disagree Equally, 4=Mildly Agree, 5=Strongly Agree",1,1,1,oo,5,,,60
447,qr60,"Think of times that you feel distressed or upset. Select the item that best describes your beliefs about feeling distressed or upset. Please answer regarding your feelings of distress ""in general"", that is, on the average.","Think of times that you feel distressed or upset. Select the item that best describes your beliefs about feeling distressed or upset. Please answer regarding your feelings of distress ""in general"", that is, on the average.",,,I can tolerate being distressed or upset as well as most people,"5=Strongly Agree, 2=Mildly Agree, 3=Agree and Disagree Equally, 4=Mildly Disagree, 5=Strongly Disagree",1,1,1,oo,5,,,60
448,qr60,"Think of times that you feel distressed or upset. Select the item that best describes your beliefs about feeling distressed or upset. Please answer regarding your feelings of distress ""in general"", that is, on the average.","Think of times that you feel distressed or upset. Select the item that best describes your beliefs about feeling distressed or upset. Please answer regarding your feelings of distress ""in general"", that is, on the average.",,,My feelings of distress or being upset are not acceptable,"1=Strongly Disagree, 2=Mildly Disagree, 3=Agree and Disagree Equally, 4=Mildly Agree, 5=Strongly Agree",1,1,1,oo,5,,,60
449,qr60,"Think of times that you feel distressed or upset. Select the item that best describes your beliefs about feeling distressed or upset. Please answer regarding your feelings of distress ""in general"", that is, on the average.","Think of times that you feel distressed or upset. Select the item that best describes your beliefs about feeling distressed or upset. Please answer regarding your feelings of distress ""in general"", that is, on the average.",,,I’ll do anything to avoid feeling distressed or upset.,"1=Strongly Disagree, 2=Mildly Disagree, 3=Agree and Disagree Equally, 4=Mildly Agree, 5=Strongly Agree",1,1,1,oo,5,,,60
450,qr60,"Think of times that you feel distressed or upset. Select the item that best describes your beliefs about feeling distressed or upset. Please answer regarding your feelings of distress ""in general"", that is, on the average.","Think of times that you feel distressed or upset. Select the item that best describes your beliefs about feeling distressed or upset. Please answer regarding your feelings of distress ""in general"", that is, on the average.",,,Other people seem to be able to tolerate feeling distressed or upset better than I can,"1=Strongly Disagree, 2=Mildly Disagree, 3=Agree and Disagree Equally, 4=Mildly Agree, 5=Strongly Agree",1,1,1,oo,5,,,60
451,qr60,"Think of times that you feel distressed or upset. Select the item that best describes your beliefs about feeling distressed or upset. Please answer regarding your feelings of distress ""in general"", that is, on the average.","Think of times that you feel distressed or upset. Select the item that best describes your beliefs about feeling distressed or upset. Please answer regarding your feelings of distress ""in general"", that is, on the average.",,,Being distressed or upset is always a major ordeal for me,"1=Strongly Disagree, 2=Mildly Disagree, 3=Agree and Disagree Equally, 4=Mildly Agree, 5=Strongly Agree",1,1,1,oo,5,,,60
452,qr60,"Think of times that you feel distressed or upset. Select the item that best describes your beliefs about feeling distressed or upset. Please answer regarding your feelings of distress ""in general"", that is, on the average.","Think of times that you feel distressed or upset. Select the item that best describes your beliefs about feeling distressed or upset. Please answer regarding your feelings of distress ""in general"", that is, on the average.",,,I am ashamed of myself when I feel distressed or upset,"1=Strongly Disagree, 2=Mildly Disagree, 3=Agree and Disagree Equally, 4=Mildly Agree, 5=Strongly Agree",1,1,1,oo,5,,,60
453,qr60,"Think of times that you feel distressed or upset. Select the item that best describes your beliefs about feeling distressed or upset. Please answer regarding your feelings of distress ""in general"", that is, on the average.","Think of times that you feel distressed or upset. Select the item that best describes your beliefs about feeling distressed or upset. Please answer regarding your feelings of distress ""in general"", that is, on the average.",,,My feelings of distress or being upset scare me.,"1=Strongly Disagree, 2=Mildly Disagree, 3=Agree and Disagree Equally, 4=Mildly Agree, 5=Strongly Agree",1,1,1,oo,5,,,60
454,qr60,"Think of times that you feel distressed or upset. Select the item that best describes your beliefs about feeling distressed or upset. Please answer regarding your feelings of distress ""in general"", that is, on the average.","Think of times that you feel distressed or upset. Select the item that best describes your beliefs about feeling distressed or upset. Please answer regarding your feelings of distress ""in general"", that is, on the average.",,,I’ll do anything to stop feeling distressed or upset.,"1=Strongly Disagree, 2=Mildly Disagree, 3=Agree and Disagree Equally, 4=Mildly Agree, 5=Strongly Agree",1,1,1,oo,5,,,60
455,qr60,"Think of times that you feel distressed or upset. Select the item that best describes your beliefs about feeling distressed or upset. Please answer regarding your feelings of distress ""in general"", that is, on the average.","Think of times that you feel distressed or upset. Select the item that best describes your beliefs about feeling distressed or upset. Please answer regarding your feelings of distress ""in general"", that is, on the average.",,,"When I feel distressed or upset, I must do something about it immediately","1=Strongly Disagree, 2=Mildly Disagree, 3=Agree and Disagree Equally, 4=Mildly Agree, 5=Strongly Agree",1,1,1,oo,5,,,60
456,qr60,"Think of times that you feel distressed or upset. Select the item that best describes your beliefs about feeling distressed or upset. Please answer regarding your feelings of distress ""in general"", that is, on the average.","Think of times that you feel distressed or upset. Select the item that best describes your beliefs about feeling distressed or upset. Please answer regarding your feelings of distress ""in general"", that is, on the average.",,,"When I feel distressed or upset, I cannot help but concentrate on how bad the distress actually feels.","1=Strongly Disagree, 2=Mildly Disagree, 3=Agree and Disagree Equally, 4=Mildly Agree, 5=Strongly Agree",1,1,1,oo,5,,,60
773,qr57,"Instructions: Sometimes kids have problems or feel upset about things. When this happens, they may do different things to solve the problem or to make themselves feel better. For each statement, choose the answer that BEST describes how often you usually did this to solve your problems or make yourself feel better during the past month.There are no right or wrong answers, just indicate how often YOU USUALLY did each thing in order to solve your problems or make yourself feel better since the stressor.","Instructions: Sometimes kids have problems or feel upset about things. When this happens, they may do different things to solve the problem or to make themselves feel better. For each statement, choose the answer that BEST describes how often you usually did this to solve your problems or make yourself feel better during the past month.There are no right or wrong answers, just indicate how often YOU USUALLY did each thing in order to solve your problems or make yourself feel better since the stressor.",,,"When you had problems, you thought about what you could do before you did something.","1=Never, 2=Sometimes, 3=Often, 4=Most of the time",1,1,1,1,oo,,,57
774,qr57,"Instructions: Sometimes kids have problems or feel upset about things. When this happens, they may do different things to solve the problem or to make themselves feel better. For each statement, choose the answer that BEST describes how often you usually did this to solve your problems or make yourself feel better during the past month.There are no right or wrong answers, just indicate how often YOU USUALLY did each thing in order to solve your problems or make yourself feel better since the stressor.","Instructions: Sometimes kids have problems or feel upset about things. When this happens, they may do different things to solve the problem or to make themselves feel better. For each statement, choose the answer that BEST describes how often you usually did this to solve your problems or make yourself feel better during the past month.There are no right or wrong answers, just indicate how often YOU USUALLY did each thing in order to solve your problems or make yourself feel better since the stressor.",,,You told yourself that you could handle this problem.,"1=Never, 2=Sometimes, 3=Often, 4=Most of the time",1,1,1,1,oo,,,57
775,qr57,"Instructions: Sometimes kids have problems or feel upset about things. When this happens, they may do different things to solve the problem or to make themselves feel better. For each statement, choose the answer that BEST describes how often you usually did this to solve your problems or make yourself feel better during the past month.There are no right or wrong answers, just indicate how often YOU USUALLY did each thing in order to solve your problems or make yourself feel better since the stressor.","Instructions: Sometimes kids have problems or feel upset about things. When this happens, they may do different things to solve the problem or to make themselves feel better. For each statement, choose the answer that BEST describes how often you usually did this to solve your problems or make yourself feel better during the past month.There are no right or wrong answers, just indicate how often YOU USUALLY did each thing in order to solve your problems or make yourself feel better since the stressor.",,,You daydreamed that everything was okay.,"1=Never, 2=Sometimes, 3=Often, 4=Most of the time",1,1,1,1,oo,,,57
776,qr57,"Sometimes kids have problems or feel upset about things. When this happens, they may do different things to solve the problem or to make themselves feel better. 
 
For each statement, choose the answer that BEST describes how often you usually did this to solve  your problems or make yourself feel better during the past month. 
 
There are no right or wrong answers, just indicate how often YOU USUALLY did each thing in order  to solve your problems or make yourself feel better since the stressor.","Sometimes kids have problems or feel upset about things. When this happens, they may do different things to solve the problem or to make themselves feel better. 
 
For each statement, choose the answer that BEST describes how often you usually did this to solve  your problems or make yourself feel better during the past month. 
 
There are no right or wrong answers, just indicate how often YOU USUALLY did each thing in order  to solve your problems or make yourself feel better since the stressor.",,,You asked your parent for help in figuring out what to do.,"1=Never, 2=Sometimes, 3=Often, 4=Most of the time",1,1,1,1,oo,,,57
777,qr57,"Sometimes kids have problems or feel upset about things. When this happens, they may do different things to solve the problem or to make themselves feel better. 
 
For each statement, choose the answer that BEST describes how often you usually did this to solve  your problems or make yourself feel better during the past month. 
 
There are no right or wrong answers, just indicate how often YOU USUALLY did each thing in order  to solve your problems or make yourself feel better since the stressor.","Sometimes kids have problems or feel upset about things. When this happens, they may do different things to solve the problem or to make themselves feel better. 
 
For each statement, choose the answer that BEST describes how often you usually did this to solve  your problems or make yourself feel better during the past month. 
 
There are no right or wrong answers, just indicate how often YOU USUALLY did each thing in order  to solve your problems or make yourself feel better since the stressor.",,,You did something to make things better.,"1=Never, 2=Sometimes, 3=Often, 4=Most of the time",1,1,1,1,oo,,,57
778,qr57,"Sometimes kids have problems or feel upset about things. When this happens, they may do different things to solve the problem or to make themselves feel better. 
 
For each statement, choose the answer that BEST describes how often you usually did this to solve  your problems or make yourself feel better during the past month. 
 
There are no right or wrong answers, just indicate how often YOU USUALLY did each thing in order  to solve your problems or make yourself feel better since the stressor.","Sometimes kids have problems or feel upset about things. When this happens, they may do different things to solve the problem or to make themselves feel better. 
 
For each statement, choose the answer that BEST describes how often you usually did this to solve  your problems or make yourself feel better during the past month. 
 
There are no right or wrong answers, just indicate how often YOU USUALLY did each thing in order  to solve your problems or make yourself feel better since the stressor.",,,When you had problems since the stressor you sought God's help.,"1=Never, 2=Sometimes, 3=Often, 4=Most of the time",1,1,1,1,oo,,,57
779,qr57,"Sometimes kids have problems or feel upset about things. When this happens, they may do different things to solve the problem or to make themselves feel better. 
 
For each statement, choose the answer that BEST describes how often you usually did this to solve  your problems or make yourself feel better during the past month. 
 
There are no right or wrong answers, just indicate how often YOU USUALLY did each thing in order  to solve your problems or make yourself feel better since the stressor.","Sometimes kids have problems or feel upset about things. When this happens, they may do different things to solve the problem or to make themselves feel better. 
 
For each statement, choose the answer that BEST describes how often you usually did this to solve  your problems or make yourself feel better during the past month. 
 
There are no right or wrong answers, just indicate how often YOU USUALLY did each thing in order  to solve your problems or make yourself feel better since the stressor.",,,You told yourself that things would get better.,"1=Never, 2=Sometimes, 3=Often, 4=Most of the time",1,1,1,1,oo,,,57
780,qr57,"Sometimes kids have problems or feel upset about things. When this happens, they may do different things to solve the problem or to make themselves feel better. 
 
For each statement, choose the answer that BEST describes how often you usually did this to solve  your problems or make yourself feel better during the past month. 
 
There are no right or wrong answers, just indicate how often YOU USUALLY did each thing in order  to solve your problems or make yourself feel better since the stressor.","Sometimes kids have problems or feel upset about things. When this happens, they may do different things to solve the problem or to make themselves feel better. 
 
For each statement, choose the answer that BEST describes how often you usually did this to solve  your problems or make yourself feel better during the past month. 
 
There are no right or wrong answers, just indicate how often YOU USUALLY did each thing in order  to solve your problems or make yourself feel better since the stressor.",,,You tried to ignore it.,"1=Never, 2=Sometimes, 3=Often, 4=Most of the time",1,1,1,1,oo,,,57
781,qr57,"Sometimes kids have problems or feel upset about things. When this happens, they may do different things to solve the problem or to make themselves feel better. 
 
For each statement, choose the answer that BEST describes how often you usually did this to solve  your problems or make yourself feel better during the past month. 
 
There are no right or wrong answers, just indicate how often YOU USUALLY did each thing in order  to solve your problems or make yourself feel better since the stressor.","Sometimes kids have problems or feel upset about things. When this happens, they may do different things to solve the problem or to make themselves feel better. 
 
For each statement, choose the answer that BEST describes how often you usually did this to solve  your problems or make yourself feel better during the past month. 
 
There are no right or wrong answers, just indicate how often YOU USUALLY did each thing in order  to solve your problems or make yourself feel better since the stressor.",,,You told your parent how you felt about the problem.,"1=Never, 2=Sometimes, 3=Often, 4=Most of the time",1,1,1,1,oo,,,57
782,qr57,"Sometimes kids have problems or feel upset about things. When this happens, they may do different things to solve the problem or to make themselves feel better. 
 
For each statement, choose the answer that BEST describes how often you usually did this to solve  your problems or make yourself feel better during the past month. 
 
There are no right or wrong answers, just indicate how often YOU USUALLY did each thing in order  to solve your problems or make yourself feel better since the stressor.","Sometimes kids have problems or feel upset about things. When this happens, they may do different things to solve the problem or to make themselves feel better. 
 
For each statement, choose the answer that BEST describes how often you usually did this to solve  your problems or make yourself feel better during the past month. 
 
There are no right or wrong answers, just indicate how often YOU USUALLY did each thing in order  to solve your problems or make yourself feel better since the stressor.",,,You thought about why it happened.,"1=Never, 2=Sometimes, 3=Often, 4=Most of the time",1,1,1,1,oo,,,57
783,qr57,"Sometimes kids have problems or feel upset about things. When this happens, they may do different things to solve the problem or to make themselves feel better. 
 
For each statement, choose the answer that BEST describes how often you usually did this to solve  your problems or make yourself feel better during the past month. 
 
There are no right or wrong answers, just indicate how often YOU USUALLY did each thing in order  to solve your problems or make yourself feel better since the stressor.","Sometimes kids have problems or feel upset about things. When this happens, they may do different things to solve the problem or to make themselves feel better. 
 
For each statement, choose the answer that BEST describes how often you usually did this to solve  your problems or make yourself feel better during the past month. 
 
There are no right or wrong answers, just indicate how often YOU USUALLY did each thing in order  to solve your problems or make yourself feel better since the stressor.",,,You tried to notice or think about only the good things in your life.,"1=Never, 2=Sometimes, 3=Often, 4=Most of the time",1,1,1,1,oo,,,57
784,qr57,"Sometimes kids have problems or feel upset about things. When this happens, they may do different things to solve the problem or to make themselves feel better. 
 
For each statement, choose the answer that BEST describes how often you usually did this to solve  your problems or make yourself feel better during the past month. 
 
There are no right or wrong answers, just indicate how often YOU USUALLY did each thing in order  to solve your problems or make yourself feel better since the stressor.","Sometimes kids have problems or feel upset about things. When this happens, they may do different things to solve the problem or to make themselves feel better. 
 
For each statement, choose the answer that BEST describes how often you usually did this to solve  your problems or make yourself feel better during the past month. 
 
There are no right or wrong answers, just indicate how often YOU USUALLY did each thing in order  to solve your problems or make yourself feel better since the stressor.",,,You tried to stay away from the problem.,"1=Never, 2=Sometimes, 3=Often, 4=Most of the time",1,1,1,1,oo,,,57
785,qr57,"Sometimes kids have problems or feel upset about things. When this happens, they may do different things to solve the problem or to make themselves feel better. 
 
For each statement, choose the answer that BEST describes how often you usually did this to solve  your problems or make yourself feel better during the past month. 
 
There are no right or wrong answers, just indicate how often YOU USUALLY did each thing in order  to solve your problems or make yourself feel better since the stressor.","Sometimes kids have problems or feel upset about things. When this happens, they may do different things to solve the problem or to make themselves feel better. 
 
For each statement, choose the answer that BEST describes how often you usually did this to solve  your problems or make yourself feel better during the past month. 
 
There are no right or wrong answers, just indicate how often YOU USUALLY did each thing in order  to solve your problems or make yourself feel better since the stressor.",,,You told adults (other than your parent) what you wanted them to do.,"1=Never, 2=Sometimes, 3=Often, 4=Most of the time",1,1,1,1,oo,,,57
786,qr57,"Sometimes kids have problems or feel upset about things. When this happens, they may do different things to solve the problem or to make themselves feel better. 
 
For each statement, choose the answer that BEST describes how often you usually did this to solve  your problems or make yourself feel better during the past month. 
 
There are no right or wrong answers, just indicate how often YOU USUALLY did each thing in order  to solve your problems or make yourself feel better since the stressor.","Sometimes kids have problems or feel upset about things. When this happens, they may do different things to solve the problem or to make themselves feel better. 
 
For each statement, choose the answer that BEST describes how often you usually did this to solve  your problems or make yourself feel better during the past month. 
 
There are no right or wrong answers, just indicate how often YOU USUALLY did each thing in order  to solve your problems or make yourself feel better since the stressor.",,,"When you had problems since the stressor, you thought about what would happen before you decided what to do.","1=Never, 2=Sometimes, 3=Often, 4=Most of the time",1,1,1,1,oo,,,57
787,qr57,"Sometimes kids have problems or feel upset about things. When this happens, they may do different things to solve the problem or to make themselves feel better. 
 
For each statement, choose the answer that BEST describes how often you usually did this to solve  your problems or make yourself feel better during the past month. 
 
There are no right or wrong answers, just indicate how often YOU USUALLY did each thing in order  to solve your problems or make yourself feel better since the stressor.","Sometimes kids have problems or feel upset about things. When this happens, they may do different things to solve the problem or to make themselves feel better. 
 
For each statement, choose the answer that BEST describes how often you usually did this to solve  your problems or make yourself feel better during the past month. 
 
There are no right or wrong answers, just indicate how often YOU USUALLY did each thing in order  to solve your problems or make yourself feel better since the stressor.",,,You told yourself you have taken care of things like this before.,"1=Never, 2=Sometimes, 3=Often, 4=Most of the time",1,1,1,1,oo,,,57
